time,description,link,price,title
2018-02-23 10:45:00,,https://sfbay.craigslist.org/sfc/msg/d/tascam-dp-006-digital/6507485229.html,115.0,Tascam DP-006 Digital Portastudio Multitrack Recorder
2018-02-23 10:39:00,,https://sfbay.craigslist.org/sby/msg/d/boss-tu-70-tuner/6494274242.html,10.0,Boss TU-70 tuner
2018-02-23 10:38:00,,https://sfbay.craigslist.org/sfc/msg/d/peavey-6505-head-amp/6501543298.html,700.0,Peavey 6505 Head amP
2018-02-23 10:29:00,,https://sfbay.craigslist.org/sfc/msg/d/fender-acoustasonic-150-amp/6507461445.html,300.0,Fender ACOUSTASONIC 150 Amp
2018-02-23 10:27:00,,https://sfbay.craigslist.org/eby/msg/d/yamaha-thr100hd-dual-amp/6507303403.html,980.0,Yamaha THR100HD Dual Amp THRC212 Stereo 2x12 Cab 212
2018-02-23 10:23:00,,https://sfbay.craigslist.org/nby/msg/d/2010-gibson-les-paul-studio/6492059736.html,1000.0,2010 Gibson Les Paul Studio
2018-02-23 10:21:00,,https://sfbay.craigslist.org/sfc/msg/d/mexican-strat-spankin-new/6501774774.html,450.0,MEXICAN STRAT SPANKIN NEW CONDITION WITH BOSS PEDALS
2018-02-23 10:21:00,,https://sfbay.craigslist.org/eby/ele/d/awesome-digital-piano/6507449831.html,1300.0,Awesome Digital Piano - weighted keys; full sound YDP 223
2018-02-23 10:11:00,,https://sfbay.craigslist.org/nby/msg/d/vox-vt-15-amplifier-mint/6500980457.html,125.0,Vox VT-15 Amplifier -Mint Condition
2018-02-23 10:10:00,,https://sfbay.craigslist.org/eby/msg/d/squier-vm-jaguar/6507432471.html,300.0,Squier VM Jaguar
2018-02-23 10:08:00,,https://sfbay.craigslist.org/pen/msg/d/fender-sunburst-squier-bullet/6507429836.html,250.0,Fender Sunburst Squier Bullet HS Telecaster
2018-02-23 09:58:00,,https://sfbay.craigslist.org/sby/atq/d/vintage-asian-art-signed/6507414200.html,1.0,Vintage Asian Art Signed Numbered 3 pieces Look @@@ Collectible
2018-02-23 09:42:00,,https://sfbay.craigslist.org/sfc/msg/d/1964-fender-princeton/6472626018.html,1600.0,1964 Fender Princeton Blackface Amplifier
2018-02-23 09:40:00,,https://sfbay.craigslist.org/sfc/msg/d/korg-d4-multi-track-digital/6485275847.html,80.0,Korg D4 Multi Track Digital Recorder
2018-02-23 09:30:00,,https://sfbay.craigslist.org/scz/vgm/d/xbox-360-kinect-18-games/6507371871.html,200.0,XBOX 360 Kinect 18 Games Accessories
2018-02-23 09:08:00,,https://sfbay.craigslist.org/nby/msg/d/digitech-rp360xp/6507331600.html,149.0,Digitech RP360XP
2018-02-23 09:03:00,,https://sfbay.craigslist.org/eby/msg/d/22-vintage-zildjian-swish/6491822716.html,125.0,"22"" vintage ZILDJIAN A. SWISH KNOCKER crash/ride"
2018-02-23 09:01:00,,https://sfbay.craigslist.org/eby/msg/d/project-1986-prs-standard-24/6482075002.html,2299.0,project 1986 PRS Standard 24 Paul Reed Smith 22 custom
2018-02-23 09:01:00,,https://sfbay.craigslist.org/eby/msg/d/1991-prs-custom-24-hfs-and/6482088240.html,1899.0,"1991 PRS Custom 24 - HFS and Vintage Bass pickups, small neck heel"
2018-02-23 09:00:00,,https://sfbay.craigslist.org/eby/msg/d/vintage-1967-rickenbacker-360/6482098031.html,3299.0,vintage 1967 Rickenbacker 360 checkerboard binding
2018-02-23 09:00:00,,https://sfbay.craigslist.org/eby/gms/d/garage-sale-cobblestone-dr/6507324296.html,,"Garage Sale!!!! Cobblestone Dr. Concord, CA"
2018-02-23 08:55:00,,https://sfbay.craigslist.org/eby/msd/d/yamaha-guitalele-ukelele-in/6507316680.html,80.0,Yamaha Guitalele Ukelele in soft case and in excellent condition
2018-02-23 08:48:00,,https://sfbay.craigslist.org/scz/msg/d/ibanez-bass-srx700/6498014934.html,650.0,Ibanez Bass SRX700
2018-02-23 08:16:00,,https://sfbay.craigslist.org/nby/msg/d/1950-gibson-es175-second/6492617172.html,5250.0,1950 Gibson ES175 (second owner in excellent condition for its age)!
2018-02-23 08:16:00,,https://sfbay.craigslist.org/nby/msg/d/fs-gibson-government-sg/6492617451.html,2000.0,FS: Gibson Government SG Series 1; Mint; 2013; only 300 made!
2018-02-23 08:16:00,,https://sfbay.craigslist.org/sby/ele/d/yamaha-psr-225gm-61-key/6507259020.html,99.0,YAMAHA PSR-225GM 61 Key Educational Keyboard
2018-02-23 08:10:00,,https://sfbay.craigslist.org/nby/msg/d/for-sale-1983-fender-elite/6493721835.html,3100.0,for sale 1983 fender elite stratocaster
2018-02-23 08:03:00,,https://sfbay.craigslist.org/eby/msg/d/mackie-cfx16-mixer-with/6507240229.html,350.0,Mackie CFX16 Mixer - with custom built rugged Odyssey hard case
2018-02-23 07:45:00,,https://sfbay.craigslist.org/sby/msg/d/mackie-cfx16-mixer-with/6507215813.html,350.0,Mackie CFX16 Mixer - with custom built rugged Odyssey hard case
2018-02-23 07:21:00,,https://sfbay.craigslist.org/eby/msg/d/martin-acoustic-dcme/6490553718.html,575.0,Martin Acoustic DCME
2018-02-23 07:08:00,,https://sfbay.craigslist.org/eby/msg/d/epiphone-dot-335-for-sale-or/6507164690.html,300.0,Epiphone Dot 335 for sale or trade
2018-02-23 07:00:00,,https://sfbay.craigslist.org/pen/msg/d/roland-boss-power-supply/6500577472.html,20.0,Roland Boss Power Supply
2018-02-23 07:00:00,,https://sfbay.craigslist.org/pen/msg/d/fender-custom-shop-pickups/6500657436.html,150.0,Fender Custom Shop Pickups (Cunetto era)
2018-02-23 06:04:00,,https://sfbay.craigslist.org/sby/msg/d/parting-ways-some-fine/6507094982.html,400.0,Parting ways some fine instruments
2018-02-23 05:15:00,,https://sfbay.craigslist.org/nby/msg/d/epiphone-sorrento/6496100242.html,750.0,Epiphone Sorrento
2018-02-23 02:54:00,,https://sfbay.craigslist.org/eby/clo/d/belt-buckles/6480280189.html,5.0,Belt Buckles
2018-02-23 02:22:00,,https://sfbay.craigslist.org/eby/msg/d/l1-compact-bose-sound-system/6506990694.html,1030.0,L1 compact Bose sound system
2018-02-22 23:21:00,,https://sfbay.craigslist.org/sby/msg/d/2017-gibson-les-paul/6506950143.html,2200.0,2017 Gibson Les Paul Traditional Plus T Honey Burst
2018-02-22 22:49:00,,https://sfbay.craigslist.org/sby/msg/d/bogner-alchemist-all-tube-40w/6491880593.html,400.0,Bogner Alchemist All Tube 40w/20w Head
2018-02-22 22:02:00,,https://sfbay.craigslist.org/pen/msg/d/studio-sale/6506923157.html,,Studio Sale
2018-02-22 21:04:00,,https://sfbay.craigslist.org/pen/msg/d/instructional-dvds-metodos/6506897336.html,,instructional Dvds y metodos para guitarra
2018-02-22 20:47:00,,https://sfbay.craigslist.org/pen/msg/d/yamaha-fg-110-franciscan/6506888096.html,320.0,yamaha fg-110 & Franciscan guitars
2018-02-22 20:01:00,,https://sfbay.craigslist.org/pen/bar/d/my-barter-list-for-compound/6500812266.html,,My Barter List for Compound Bow and Accessories
2018-02-22 19:53:00,,https://sfbay.craigslist.org/sby/msg/d/ibanez-prestige-5470-unplayed/6506856692.html,1100.0,Ibanez Prestige S 5470 - unplayed
2018-02-22 19:55:00,,https://sfbay.craigslist.org/sby/msg/d/adj-91/6506857496.html,450.0,ADJ-91
2018-02-22 19:52:00,,https://sfbay.craigslist.org/nby/gms/d/pop-up-estate-sale/6506855936.html,1.0,Pop-Up Estate Sale/+ MENDOCINO 45011 Ukiah Street near Lansing Street
2018-02-22 19:38:00,,https://sfbay.craigslist.org/sby/msg/d/korg-padkontrol-with-software/6506846733.html,80.0,Korg padkontrol with software music production
2018-02-22 19:05:00,,https://sfbay.craigslist.org/eby/msg/d/fender-bassbreaker-15-tube/6501353433.html,500.0,"Fender Bassbreaker 15 Tube Amp, Must Sell"
2018-02-22 19:04:00,,https://sfbay.craigslist.org/eby/msg/d/godin-acs-sa-slim-nylon/6501367413.html,890.0,"Godin ACS-SA Slim Nylon String Cedar Top, Black Pearl"
2018-02-22 19:04:00,,https://sfbay.craigslist.org/eby/msg/d/fender-strat-mint-highly/6501649428.html,650.0,"Fender Strat, Mint, Highly Upgraded, Seymour Duncan, Warmoth"
2018-02-22 18:55:00,,https://sfbay.craigslist.org/nby/msg/d/martin-d/6506816186.html,2150.0,Martin D28 2015
2018-02-22 18:53:00,,https://sfbay.craigslist.org/eby/msg/d/drums/6496309697.html,1.0,drums
2018-02-22 18:52:00,,https://sfbay.craigslist.org/eby/msg/d/drums/6496310694.html,1.0,drums
2018-02-22 18:18:00,,https://sfbay.craigslist.org/scz/msg/d/memorex-singstand-home/6473774048.html,35.0,Memorex SingStand Home Karaoke Microphone
2018-02-22 18:15:00,,https://sfbay.craigslist.org/sby/vgm/d/playstationvita-wii-games-for/6506693296.html,45.0,"Playstation 2, 3, 4, Vita & Wii U games for sales"
2018-02-22 18:10:00,,https://sfbay.craigslist.org/sby/msg/d/vintage-fender-pa-4100/6472597311.html,160.0,Vintage FENDER PA 4100
2018-02-22 18:10:00,,https://sfbay.craigslist.org/sby/msg/d/blackstar-id-core-stereo-40/6472597726.html,90.0,BLACKSTAR ID Core Stereo 40 head
2018-02-22 17:56:00,,https://sfbay.craigslist.org/eby/msg/d/jackson-charvel-fusion-hybrid/6506767943.html,650.0,Jackson/Charvel Fusion Hybrid
2018-02-22 17:57:00,,https://sfbay.craigslist.org/eby/msg/d/nice-sx-jazz-archtop/6506768723.html,350.0,Nice SX Jazz archtop
2018-02-22 17:32:00,,https://sfbay.craigslist.org/sfc/msg/d/1973-ampeg-super-stud-sale/6506747499.html,450.0,1973 Ampeg Super Stud SALE
2018-02-22 17:24:00,,https://sfbay.craigslist.org/sby/clt/d/avon-collectible-bottles/6473188144.html,30.0,"AVON COLLECTIBLE BOTTLES (1960'S), NEAR MINT. 2 GUITARS, 1 SNOOPY"
2018-02-22 17:06:00,,https://sfbay.craigslist.org/eby/msg/d/roger-linn-adrenalinn-ii-for/6506723826.html,150.0,Roger Linn AdrenaLinn II for sale or trade
2018-02-22 16:41:00,,https://sfbay.craigslist.org/scz/msg/d/eric-johnson-2005/6506686861.html,1600.0,Eric Johnson 2005 Stratocaster - first year of production
2018-02-22 16:32:00,,https://sfbay.craigslist.org/pen/msg/d/squier-by-fender-bullet-strat/6471869221.html,150.0,Squier by Fender Bullet Strat w/ Trem Jimmy Stafford/Patrick Monahan
2018-02-22 16:29:00,,https://sfbay.craigslist.org/scz/vgm/d/box-360/6506665287.html,140.0,X Box 360
2018-02-22 16:27:00,,https://sfbay.craigslist.org/scz/msg/d/martin-acoustic-wanted/6506686211.html,500.0,Martin acoustic wanted
2018-02-22 16:06:00,,https://sfbay.craigslist.org/eby/msd/d/epiphone-les-paul-standard/6506665102.html,549.0,Epiphone Les Paul Standard Plus Start Pro (Gordon's Music and Sound)
2018-02-22 15:50:00,,https://sfbay.craigslist.org/pen/msg/d/dean-ml-79-hardtail-burst/6490659802.html,300.0,Dean ML 79 Hardtail Burst
2018-02-22 15:19:00,,https://sfbay.craigslist.org/eby/msg/d/amazon-rosewood-blanks-for/6506579618.html,449.0,Amazon Rosewood Blanks for Sale
2018-02-22 15:15:00,,https://sfbay.craigslist.org/eby/msg/d/john-mayer-black-1/6506610173.html,5000.0,John Mayer Black 1 Stratocaster
2018-02-22 14:51:00,,https://sfbay.craigslist.org/eby/gms/d/estate-of-affairs-is-hosting/6506581516.html,,Estate of Affairs is Hosting a Fun and Exciting Estate Sale in Modesto
2018-02-22 14:18:00,,https://sfbay.craigslist.org/pen/msg/d/fender-road-worn-telecaster/6503014296.html,900.0,Fender Road Worn Telecaster (Joe Strummer Edition)
2018-02-22 12:52:00,,https://sfbay.craigslist.org/sfc/msg/d/jacobacci-brothers-non-major/6506430157.html,1500.0,1959/1960 Jacobacci Brothers non-Major archtop
2018-02-22 12:47:00,,https://sfbay.craigslist.org/sfc/msg/d/1968-greco-rosewood-es-920/6506424204.html,280.0,1968 Greco Rosewood ES-920 (PRICE DROP)
2018-02-22 12:32:00,,https://sfbay.craigslist.org/eby/msg/d/jomox-resonator-ii-pedal-used/6506403234.html,275.0,Jomox T-Resonator II pedal. Used once. Like new
2018-02-22 12:18:00,,https://sfbay.craigslist.org/nby/clt/d/vintage-mid-century-modern/6494119289.html,250.0,Vintage Mid Century Modern Stereo Console
2018-02-22 12:04:00,,https://sfbay.craigslist.org/eby/msg/d/2017-fender-duo-sonic-hs/6484706043.html,400.0,2017 Fender Duo-Sonic HS Daphne Blue
2018-02-22 11:51:00,,https://sfbay.craigslist.org/eby/msg/d/charvel-jackson-fender/6492677475.html,275.0,Charvel Jackson fender
2018-02-22 11:41:00,,https://sfbay.craigslist.org/sfc/msg/d/vox-lil-night-train-2-watt/6506332162.html,169.0,Vox Lil' Night Train 2 Watt Tube - Head - (Upgraded with new JJ Tubes)
2018-02-22 11:40:00,,https://sfbay.craigslist.org/sby/msg/d/schecter-diamond-series-1/6506330808.html,399.0,SCHECTER DIAMOND SERIES C-1 PLUS + w/ Upgraded Seymour Duncan Pickups
2018-02-22 11:38:00,,https://sfbay.craigslist.org/nby/pho/d/gibson-custom-shop/6506327822.html,,Gibson custom shop
2018-02-22 11:33:00,,https://sfbay.craigslist.org/nby/msg/d/2006-taylor-t5-sunburst/6506320503.html,1100.0,2006 Taylor T5-S Sunburst Electric - Excellent Condition
2018-02-22 11:17:00,,https://sfbay.craigslist.org/sfc/msg/d/marshall-vintage-1982-jcm-800/6498191330.html,899.0,MARSHALL VINTAGE 1982 JCM 800 LTDEDT 4X12a CABINET (SLANT)
2018-02-22 11:17:00,,https://sfbay.craigslist.org/sfc/msg/d/marshall-vintage-1982-jcm-800/6498191678.html,899.0,MARSHALL VINTAGE 1982 JCM 800 LTDEDT 4X12a CABINET (SLANT)
2018-02-22 10:42:00,,https://sfbay.craigslist.org/nby/ele/d/epiphone-special-ll-electric/6506247307.html,100.0,Epiphone Special ll Electric Player Pack
2018-02-22 10:33:00,,https://sfbay.craigslist.org/sby/msg/d/4x12-cab-custom-well-done3/6497443738.html,100.0,"4x12 CAB CUSTOM (well done)3/4""plywood removable grill/castors$100firm"
2018-02-22 10:31:00,,https://sfbay.craigslist.org/sby/msg/d/prs-s2-custom-22-made-in-usa/6497433119.html,1.0,PRS S2 CUSTOM 22 made in USA RARE Antique White $1300 obo
2018-02-22 10:22:00,,https://sfbay.craigslist.org/sby/ele/d/peavey-amplifier/6485339247.html,,peavey - amplifier
2018-02-22 10:07:00,,https://sfbay.craigslist.org/sby/msg/d/speaker-power/6506197119.html,170.0,speaker power
2018-02-22 10:03:00,,https://sfbay.craigslist.org/eby/msg/d/focusrite-penta-mic-pre/6506190031.html,200.0,Focusrite Penta Mic pre/ Stereo Compressor
2018-02-22 09:50:00,,https://sfbay.craigslist.org/sfc/msg/d/all-gear-must-go/6506133538.html,,All gear must go!
2018-02-22 09:25:00,,https://sfbay.craigslist.org/scz/msg/d/gregg-bennett-samick/6506132423.html,100.0,Gregg Bennett Samick Dreadnought
2018-02-22 09:25:00,,https://sfbay.craigslist.org/pen/msg/d/all-gear-must-go/6506132792.html,,All Gear Must Go
2018-02-22 08:46:00,,https://sfbay.craigslist.org/sby/for/d/storage-shed-artists-studio/6506073397.html,3799.0,"Storage shed, artist's Studio, office, man cave"
2018-02-22 08:16:00,,https://sfbay.craigslist.org/eby/msg/d/danelectro-pro-hard-to-find/6501026396.html,299.0,Danelectro Pro Hard To Find!
2018-02-22 08:00:00,,https://sfbay.craigslist.org/eby/msg/d/tex-mex-stratocaster/6476323067.html,500.0,Tex-Mex Stratocaster
2018-02-22 07:56:00,,https://sfbay.craigslist.org/eby/msg/d/stratocaster-copy-and-fender/6469891624.html,110.0,Stratocaster copy and Fender Frontman 25R amp
2018-02-22 07:23:00,,https://sfbay.craigslist.org/sby/msg/d/160-price-drop-numark-ndx500/6499946758.html,160.0,$160 price drop NUMARK NDX500 cdj mp3 player
2018-02-22 07:16:00,,https://sfbay.craigslist.org/eby/msg/d/like-new-yamaha-dw-7-with/6491439257.html,220.0,Like New! Yamaha DW-7 with soft case
2018-02-22 01:56:00,,https://sfbay.craigslist.org/eby/ele/d/roland-digital-studio/6471112268.html,100.0,Roland digital studio workstation vs-840
2018-02-21 22:59:00,,https://sfbay.craigslist.org/pen/gms/d/yard-sale/6505719320.html,,Yard Sale
2018-02-21 22:43:00,,https://sfbay.craigslist.org/nby/msg/d/mesa-boogie-os-4x12-slant-cab/6505714265.html,800.0,Mesa Boogie OS 4x12 Slant Cab
2018-02-21 22:03:00,,https://sfbay.craigslist.org/eby/msg/d/15-inch-electrovoice-speaker/6505699912.html,150.0,15-inch Electrovoice speaker
2018-02-21 21:34:00,,https://sfbay.craigslist.org/sby/vgm/d/xbox-360-video-games-9-and-up/6497068076.html,9.0,Xbox 360 Video Games ($9 and up)
2018-02-21 20:58:00,,https://sfbay.craigslist.org/eby/msg/d/epiphone-56-goldtop-les-paul/6505669278.html,450.0,Epiphone 56' Goldtop Les Paul with Gibson P90s and fret level/dress
2018-02-21 20:12:00,,https://sfbay.craigslist.org/eby/msg/d/korean-series-hss-squier/6505642335.html,150.0,Korean E Series HSS Squier Floyd Rose
2018-02-21 20:03:00,,https://sfbay.craigslist.org/eby/msg/d/vintage-1983-usa-fender/6505636775.html,750.0,Vintage 1983 USA Fender Stratocaster
2018-02-21 19:59:00,,https://sfbay.craigslist.org/sby/msg/d/rickenbacker-electro/6505634163.html,600.0,Rickenbacker Electro 1960-70
2018-02-21 18:52:00,,https://sfbay.craigslist.org/nby/msg/d/rogue-base-sx100b/6505586106.html,75.0,Rogue Base SX100B
2018-02-21 18:18:00,,https://sfbay.craigslist.org/eby/msg/d/fender-amps-frontman-212r-and/6505558768.html,180.0,Fender amps  Frontman 212R  and Fender G-DEC 30
2018-02-21 18:19:00,,https://sfbay.craigslist.org/sfc/msg/d/mint-unplayed-2012-gibson-les/6505559665.html,1800.0,Mint - Unplayed 2012 Gibson Les Paul Traditional Pro
2018-02-21 17:41:00,,https://sfbay.craigslist.org/sfc/msg/d/kauer-banshee/6470611773.html,2300.0,Kauer Banshee
2018-02-21 17:42:00,,https://sfbay.craigslist.org/sby/wan/d/wanted-epiphone-shearaton-pro2/6505528188.html,,Wanted epiphone shearaton pro2
2018-02-21 17:28:00,,https://sfbay.craigslist.org/sfc/bar/d/antique-vintage-mid-century/6469604198.html,60.0,Antique Vintage Mid Century Leather Doctor's Gladstone Bag
2018-02-21 17:28:00,,https://sfbay.craigslist.org/sfc/bar/d/zyllion-shiatsu-heated-pillow/6470593942.html,15.0,Zyllion Shiatsu Heated Pillow Massager Back Neck Shoulders
2018-02-21 17:28:00,,https://sfbay.craigslist.org/sfc/bar/d/new-indian-om-wall-hanging/6470607857.html,25.0,NEW Indian OM Wall Hanging | Yoga Meditation Wellness
2018-02-21 17:28:00,,https://sfbay.craigslist.org/sfc/bar/d/devendra-banhart-fillmore/6470615022.html,40.0,Devendra Banhart Fillmore Poster | Driftwood Frame | 13 x 19
2018-02-21 17:28:00,,https://sfbay.craigslist.org/sfc/bar/d/apple-airport-time-capsule/6469585755.html,50.0,Apple Airport Time Capsule 3rd Generation 1TB Wi-Fi Hard Drive
2018-02-21 17:14:00,,https://sfbay.craigslist.org/sfc/msg/d/cerwin-vega-sm-12b-stage/6505501857.html,200.0,Cerwin-Vega SM-12B Stage Monitor Pair
2018-02-21 17:15:00,,https://sfbay.craigslist.org/sfc/msg/d/music-nomad-premium-work-mat/6505502869.html,15.0,Music Nomad Premium Work Mat
2018-02-21 17:01:00,,https://sfbay.craigslist.org/nby/msd/d/dean-guitars-for-sale/6469407264.html,699.0,Dean Guitars For Sale!
2018-02-21 17:01:00,,https://sfbay.craigslist.org/nby/msd/d/cavin-4x12-cabs/6469407486.html,400.0,Cavin 4x12 cabs
2018-02-21 17:00:00,,https://sfbay.craigslist.org/nby/msd/d/new-and-used-esp-ltds/6469410803.html,299.0,New and used ESP LTD's avalible at Star Guitars!
2018-02-21 17:01:00,,https://sfbay.craigslist.org/nby/msd/d/boss-od-1x-overdrive-new/6475766526.html,149.0,Boss OD-1x Overdrive new
2018-02-21 17:02:00,,https://sfbay.craigslist.org/nby/msg/d/electro-voice-evm-12l-speaker/6505490752.html,40.0,Electro Voice EVM 12L Speaker (needs reconing)
2018-02-21 17:00:00,,https://sfbay.craigslist.org/nby/msd/d/washburn-guitars-avalible-at/6469411254.html,799.0,Washburn Guitars Avalible at Star Guitars!
2018-02-21 17:00:00,,https://sfbay.craigslist.org/nby/msg/d/emg-pickups-are-in/6469411568.html,249.0,EMG Pickups Are In!
2018-02-21 17:00:00,,https://sfbay.craigslist.org/nby/msd/d/hamer-guitars-at-star-guitars/6469411871.html,749.0,Hamer Guitars at Star Guitars!
2018-02-21 17:00:00,,https://sfbay.craigslist.org/nby/msd/d/awesome-ukuleles-at-star/6469412877.html,99.0,Awesome Ukuleles at Star Guitars
2018-02-21 17:00:00,,https://sfbay.craigslist.org/nby/msd/d/boss-katana-and-cube-amps-at/6469414937.html,239.0,Boss Katana and Cube Amps at Star Guitars!
2018-02-21 16:59:00,,https://sfbay.craigslist.org/eby/msg/d/2016-gibson-les-paul/6492764048.html,1650.0,2016 Gibson Les Paul Traditional honey burst (lowered price)
2018-02-21 16:59:00,,https://sfbay.craigslist.org/eby/msg/d/two-notes-torpedo-live/6500458570.html,700.0,Two Notes Torpedo Live Professional Digital Loadbox
2018-02-21 16:57:00,,https://sfbay.craigslist.org/pen/msg/d/evh-wolfgang-special-burnt/6501838064.html,600.0,EVH Wolfgang Special Burnt Cherry Burst Floyd w/ tremol-no
2018-02-21 16:49:00,,https://sfbay.craigslist.org/eby/msg/d/instrument-microphone/6505477127.html,80.0,Instrument microphone
2018-02-21 16:35:00,,https://sfbay.craigslist.org/nby/msg/d/martin-custom-shop-00-18v/6505463663.html,3495.0,Martin Custom Shop 00-18V
2018-02-21 16:37:00,,https://sfbay.craigslist.org/nby/msg/d/martin-45v/6505464681.html,7695.0,Martin D-45V
2018-02-21 16:34:00,,https://sfbay.craigslist.org/nby/msg/d/2016-martin-custom-shop/6505462819.html,3995.0,2016 Martin Custom Shop Dreadnought Guatemalan Rosewood
2018-02-21 15:54:00,,https://sfbay.craigslist.org/eby/msg/d/gretsch-white-falcon-malcolm/6484144821.html,599.0,"""Gretsch"" White Falcon, Malcolm Young Tribute, AC/DC"
2018-02-21 15:23:00,,https://sfbay.craigslist.org/sby/vgm/d/wii-dj-hero/6496855262.html,18.0,Wii DJ Hero
2018-02-21 15:14:00,,https://sfbay.craigslist.org/pen/msg/d/martin-j12-16gt/6505374928.html,1200.0,martin j12-16gt
2018-02-21 15:02:00,,https://sfbay.craigslist.org/pen/msg/d/1977-fender-bassman-100-tube/6505360155.html,1000.0,"1977 Fender Bassman 100 tube amp, 4x12 cabinet, all mint condition!"
2018-02-21 14:58:00,,https://sfbay.craigslist.org/eby/bik/d/giant-talon-29er/6491242454.html,800.0,Giant Talon 29er
2018-02-21 14:57:00,,https://sfbay.craigslist.org/sby/msg/d/kenny-hill-ukulele/6505355176.html,550.0,Kenny Hill Ukulele
2018-02-21 14:47:00,,https://sfbay.craigslist.org/eby/msg/d/taylor-k16ce-koa-ltd/6505342034.html,2700.0,Taylor K16ce Koa Ltd
2018-02-21 14:32:00,,https://sfbay.craigslist.org/eby/msg/d/empress-fuzz-yellow-perfect/6505323937.html,110.0,"Empress Fuzz, yellow, perfect, w/box"
2018-02-21 14:28:00,,https://sfbay.craigslist.org/eby/msg/d/empress-paraeq-mint/6505318338.html,189.0,Empress ParaEQ - Mint
2018-02-21 13:49:00,,https://sfbay.craigslist.org/nby/msg/d/1986-gibson-sg-rare-jack-on/6505268953.html,650.0,1986 Gibson SG.   Rare jack on the side
2018-02-21 13:50:00,,https://sfbay.craigslist.org/sby/msg/d/ampeg-v2-4x12-cab-empty/6505271182.html,150.0,Ampeg V2 4x12 cab (EMPTY)
2018-02-21 13:46:00,,https://sfbay.craigslist.org/pen/msg/d/leslie-820/6492690412.html,400.0,Leslie 820
2018-02-21 13:46:00,,https://sfbay.craigslist.org/sfc/emd/d/otis-rush-blues-rare-records/6501810497.html,,Otis Rush Blues Rare Records Cobra 45rpm Blues Collectors
2018-02-21 13:33:00,,https://sfbay.craigslist.org/eby/msg/d/stratocaster-pick-guard/6505247942.html,25.0,Stratocaster Pick Guard
2018-02-21 13:23:00,,https://sfbay.craigslist.org/sby/msg/d/prs-se-custom-24-30th/6505235082.html,500.0,PRS SE Custom 24  30th Anniversary Sunburst Must see
2018-02-21 13:12:00,,https://sfbay.craigslist.org/sby/msg/d/2010-fender-custom-shop-63/6469198432.html,2125.0,2010 Fender Custom Shop '63 Relic Telecaster 1963 Time Machine Electri
2018-02-21 12:40:00,,https://sfbay.craigslist.org/eby/msg/d/akg-c1000s-and-audix-d2/6471503370.html,175.0,AKG C1000S and Audix D2 microphones
2018-02-21 12:15:00,,https://sfbay.craigslist.org/scz/msg/d/akg-studio-microphones/6505139663.html,150.0,AKG Studio Microphones
2018-02-21 12:05:00,,https://sfbay.craigslist.org/sfc/msg/d/vox-ac30c2-cm-limited-edition/6505125244.html,950.0,Vox AC30C2 CM Limited Edition Cream RARE
2018-02-21 11:47:00,,https://sfbay.craigslist.org/sby/msg/d/wampler-sovereign-version-ii/6500769352.html,160.0,Wampler Sovereign Version II
2018-02-21 11:34:00,,https://sfbay.craigslist.org/eby/msg/d/3-week-old-solid-top-ibanez/6505080220.html,100.0,3-week Old Solid-Top Ibanez Dreadnought
2018-02-21 11:20:00,,https://sfbay.craigslist.org/nby/msg/d/carlos-santana-autographed/6505059955.html,6500.0,Carlos Santana Autographed Guitars
2018-02-21 10:47:00,,https://sfbay.craigslist.org/eby/ele/d/subwoofer-cabinet-with-new/6470263528.html,45.0,"Subwoofer cabinet with new high power speaker, large VC, large magnet"
2018-02-21 10:19:00,,https://sfbay.craigslist.org/scz/msg/d/wanted-fender-princeton/6504966966.html,1.0,'Wanted' Fender Princeton Reverb '65 Reissue
2018-02-21 10:02:00,,https://sfbay.craigslist.org/nby/msg/d/price-reduced-fender-greta/6499337746.html,150.0,PRICE REDUCED Fender Greta Amplifier
2018-02-21 09:44:00,,https://sfbay.craigslist.org/eby/msg/d/boss-dr-5-drum-machine/6475625618.html,90.0,Boss DR-5 - Drum Machine
2018-02-21 09:24:00,,https://sfbay.craigslist.org/eby/msg/d/fender-mustang-replica/6504883039.html,250.0,Fender Mustang Replica
2018-02-21 09:17:00,,https://sfbay.craigslist.org/nby/msg/d/gl-asat-classic/6504872185.html,895.0,G&L ASAT Classic
2018-02-21 08:52:00,,https://sfbay.craigslist.org/pen/bks/d/various-music-books/6473241325.html,6.0,Various Music Books
2018-02-21 08:35:00,,https://sfbay.craigslist.org/eby/msg/d/like-new-yamaha-dw-7-with/6496468011.html,220.0,Like New! Yamaha DW-7 with soft case
2018-02-21 08:28:00,,https://sfbay.craigslist.org/eby/msg/d/thd-yellow-jackets-2-yjsd/6504796695.html,75.0,THD Yellow Jackets (2) YJSD Tube Converters
2018-02-21 07:58:00,,https://sfbay.craigslist.org/sfc/bar/d/will-trade-music-services-for/6496353923.html,,WILL TRADE MUSIC SERVICES FOR TECH & MEDIA SUPPORT
2018-02-21 07:44:00,,https://sfbay.craigslist.org/eby/emd/d/lpscdscassettes-jz-bossa-nova/6471675922.html,,"Lps,CDs,Cassettes Jz & Bossa Nova"
2018-02-21 06:51:00,,https://sfbay.craigslist.org/eby/msg/d/gretsch-boxcar-square-neck/6504663265.html,300.0,Gretsch Boxcar Square Neck Resonator
2018-02-21 04:24:00,,https://sfbay.craigslist.org/nby/spo/d/fox-racing-camo-helmet-medium/6504544493.html,100.0,Fox Racing camo Helmet medium
